0.527498 0.541070 0.582596 0.654601 0.761539 0.909912 1.108160 1.366061 1.693249 2.096364 2.574493 3.113479 3.681107 4.226275 4.684828 4.992397 5.100874 4.992397 4.684828 4.226275 3.681107 3.113479 2.574493 2.096364 1.693249 1.366061 1.108160 0.909912 0.761539 0.654601 0.582596 0.541070 
0.484037 0.497138 0.537320 0.607382 0.712353 0.859768 1.059703 1.324286 1.666193 2.095415 2.613780 3.207802 3.842292 4.458680 4.981601 5.334341 5.459101 5.334340 4.981601 4.458680 3.842292 3.207802 2.613780 2.095415 1.666193 1.324286 1.059703 0.859768 0.712353 0.607382 0.537320 0.497138 
0.418793 0.430644 0.467078 0.530921 0.627347 0.764264 0.952499 1.205455 1.537707 1.961667 2.481641 3.085795 3.738701 4.378934 4.925862 5.296484 5.427867 5.296484 4.925862 4.378934 3.738701 3.085795 2.481641 1.961667 1.537707 1.205455 0.952499 0.764264 0.627347 0.530921 0.467078 0.430644 
0.333791 0.343591 0.373775 0.426888 0.507655 0.623415 0.784392 1.003503 1.295176 1.672300 2.140556 2.690554 3.290353 3.882745 4.391482 4.737419 4.860261 4.737419 4.391482 3.882745 3.290353 2.690554 2.140556 1.672300 1.295176 1.003503 0.784392 0.623415 0.507655 0.426888 0.373775 0.343591 
0.232402 0.239415 0.261046 0.299230 0.357595 0.441846 0.560021 0.722420 0.940751 1.225783 1.582852 2.005519 2.469429 2.929923 3.326851 3.597408 3.693596 3.597408 3.326851 2.929923 2.469428 2.005519 1.582852 1.225783 0.940751 0.722420 0.560021 0.441846 0.357595 0.299230 0.261046 0.239415 
0.119262 0.122923 0.134224 0.154211 0.184862 0.229304 0.291977 0.378614 0.495799 0.649683 0.843495 1.073979 1.327921 1.580746 1.799145 1.948223 2.001260 1.948223 1.799145 1.580746 1.327921 1.073979 0.843495 0.649683 0.495799 0.378614 0.291977 0.229304 0.184862 0.154211 0.134224 0.122923 
0.000000 -0.000000 -0.000000 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 0.000000 
-0.119262 -0.122923 -0.134224 -0.154211 -0.184862 -0.229304 -0.291977 -0.378614 -0.495799 -0.649683 -0.843495 -1.073979 -1.327921 -1.580746 -1.799145 -1.948223 -2.001260 -1.948223 -1.799145 -1.580746 -1.327921 -1.073979 -0.843495 -0.649683 -0.495799 -0.378614 -0.291977 -0.229304 -0.184862 -0.154211 -0.134224 -0.122923 
-0.232402 -0.239415 -0.261046 -0.299230 -0.357595 -0.441846 -0.560021 -0.722420 -0.940751 -1.225783 -1.582852 -2.005519 -2.469428 -2.929923 -3.326851 -3.597408 -3.693596 -3.597408 -3.326851 -2.929923 -2.469428 -2.005519 -1.582852 -1.225783 -0.940751 -0.722420 -0.560021 -0.441846 -0.357595 -0.299230 -0.261046 -0.239415 
-0.333791 -0.343591 -0.373775 -0.426888 -0.507655 -0.623415 -0.784392 -1.003503 -1.295176 -1.672300 -2.140556 -2.690554 -3.290353 -3.882745 -4.391482 -4.737419 -4.860261 -4.737419 -4.391482 -3.882745 -3.290353 -2.690554 -2.140556 -1.672300 -1.295176 -1.003503 -0.784392 -0.623415 -0.507655 -0.426888 -0.373775 -0.343591 
-0.418793 -0.430644 -0.467078 -0.530921 -0.627347 -0.764264 -0.952499 -1.205455 -1.537707 -1.961667 -2.481641 -3.085795 -3.738701 -4.378934 -4.925862 -5.296484 -5.427867 -5.296484 -4.925862 -4.378934 -3.738701 -3.085795 -2.481641 -1.961667 -1.537707 -1.205455 -0.952499 -0.764264 -0.627347 -0.530921 -0.467078 -0.430644 
-0.484037 -0.497138 -0.537320 -0.607382 -0.712353 -0.859768 -1.059703 -1.324286 -1.666193 -2.095415 -2.613780 -3.207802 -3.842292 -4.458681 -4.981601 -5.334341 -5.459102 -5.334341 -4.981601 -4.458681 -3.842292 -3.207802 -2.613780 -2.095415 -1.666193 -1.324286 -1.059703 -0.859768 -0.712353 -0.607382 -0.537320 -0.497138 
-0.527498 -0.541070 -0.582596 -0.654601 -0.761539 -0.909912 -1.108160 -1.366061 -1.693249 -2.096364 -2.574493 -3.113479 -3.681107 -4.226275 -4.684828 -4.992397 -5.100874 -4.992397 -4.684829 -4.226275 -3.681107 -3.113479 -2.574493 -2.096364 -1.693249 -1.366061 -1.108160 -0.909912 -0.761539 -0.654601 -0.582596 -0.541070 
-0.548483 -0.561847 -0.602622 -0.672921 -0.776377 -0.918141 -1.104646 -1.342956 -1.639431 -1.997380 -2.413590 -2.874215 -3.351566 -3.804003 -4.180758 -4.431771 -4.520005 -4.431771 -4.180758 -3.804003 -3.351566 -2.874215 -2.413590 -1.997380 -1.639431 -1.342956 -1.104646 -0.918141 -0.776377 -0.672921 -0.602622 -0.561847 
-0.547480 -0.560088 -0.598449 -0.664208 -0.760119 -0.889942 -1.058150 -1.269286 -1.526833 -1.831415 -2.178336 -2.554866 -2.938352 -3.296594 -3.591606 -3.786683 -3.854996 -3.786683 -3.591606 -3.296594 -2.938352 -2.554867 -2.178336 -1.831415 -1.526833 -1.269286 -1.058150 -0.889942 -0.760118 -0.664208 -0.598449 -0.560088 
-0.525857 -0.537304 -0.572044 -0.631268 -0.716917 -0.831523 -0.977893 -1.158544 -1.374793 -1.625460 -1.905232 -2.203015 -2.500983 -2.775191 -2.998378 -3.144788 -3.195852 -3.144788 -2.998378 -2.775191 -2.500983 -2.203015 -1.905232 -1.625460 -1.374793 -1.158544 -0.977893 -0.831523 -0.716917 -0.631268 -0.572044 -0.537304 
-0.485634 -0.495650 -0.525974 -0.577410 -0.651224 -0.748970 -0.872195 -1.021970 -1.198203 -1.398746 -1.618372 -1.847857 -2.073610 -2.278339 -2.443057 -2.550254 -2.587489 -2.550254 -2.443057 -2.278339 -2.073609 -1.847857 -1.618372 -1.398747 -1.198203 -1.021970 -0.872195 -0.748970 -0.651224 -0.577410 -0.525974 -0.495650 
-0.429274 -0.437699 -0.463149 -0.506129 -0.567393 -0.647789 -0.748007 -0.868209 -1.007543 -1.163550 -1.331560 -1.504234 -1.671498 -1.821159 -1.940284 -2.017231 -2.043857 -2.017231 -1.940284 -1.821159 -1.671498 -1.504233 -1.331561 -1.163550 -1.007543 -0.868209 -0.748007 -0.647789 -0.567393 -0.506129 -0.463149 -0.437699 
-0.359440 -0.366194 -0.386559 -0.420823 -0.469391 -0.532650 -0.610774 -0.703454 -0.809565 -0.926790 -1.051285 -1.177476 -1.298132 -1.404859 -1.489029 -1.543046 -1.561676 -1.543046 -1.489029 -1.404859 -1.298132 -1.177476 -1.051285 -0.926790 -0.809565 -0.703454 -0.610774 -0.532650 -0.469391 -0.420823 -0.386559 -0.366194 
-0.278863 -0.283919 -0.299142 -0.324680 -0.360721 -0.407389 -0.464608 -0.531914 -0.608242 -0.691699 -0.779388 -0.867329 -0.950574 -1.023561 -1.080710 -1.117203 -1.129756 -1.117203 -1.080710 -1.023561 -0.950575 -0.867329 -0.779388 -0.691699 -0.608242 -0.531914 -0.464608 -0.407389 -0.360721 -0.324680 -0.299142 -0.283919 
-0.190304 -0.193664 -0.203770 -0.220688 -0.244489 -0.275179 -0.312616 -0.356391 -0.405705 -0.459240 -0.515076 -0.570669 -0.622938 -0.668492 -0.703991 -0.726583 -0.734341 -0.726583 -0.703991 -0.668492 -0.622938 -0.570669 -0.515076 -0.459240 -0.405705 -0.356392 -0.312616 -0.275179 -0.244489 -0.220688 -0.203770 -0.193664 
-0.096471 -0.098147 -0.103183 -0.111604 -0.123428 -0.138638 -0.157135 -0.178689 -0.202874 -0.229023 -0.256182 -0.283113 -0.308338 -0.330251 -0.347283 -0.358103 -0.361815 -0.358103 -0.347283 -0.330251 -0.308338 -0.283113 -0.256182 -0.229023 -0.202874 -0.178689 -0.157135 -0.138638 -0.123428 -0.111604 -0.103183 -0.098146 
